SN,Commodity,Date,Unit,Minimum,Maximum,Average
170145,Gundruk,2020-07-05,Kg,290.0,300.0,295.0
170146,Apple(Jholey),2020-07-05,Kg,90.0,100.0,95.0
170147,Apple(Fuji),2020-07-05,KG,140.0,150.0,145.0
170148,Banana,2020-07-05,Doz,70.0,80.0,75.0
170149,Lime,2020-07-05,Kg,70.0,80.0,75.0
170150,Pomegranate,2020-07-05,Kg,140.0,150.0,145.0
170151,Mango(Maldah),2020-07-05,Kg,60.0,70.0,65.0
170152,Water Melon(Green),2020-07-05,Kg,30.0,35.0,32.5
170153,Cucumber(Local),2020-07-05,Kg,45.0,50.0,47.5
170154,Cucumber(Hybrid),2020-07-05,KG,10.0,15.0,12.5
170155,Jack Fruit,2020-07-05,Kg,35.0,40.0,37.5
170156,Papaya(Indian),2020-07-05,Kg,70.0,80.0,75.0
170157,Ginger,2020-07-05,Kg,135.0,140.0,137.5
170158,Chilli Dry,2020-07-05,Kg,290.0,300.0,295.0
170159,Chilli Green,2020-07-05,Kg,40.0,45.0,42.5
170160,Chilli Green(Bullet),2020-07-05,KG,35.0,40.0,37.5
170161,Chilli Green(Akbare),2020-07-05,KG,90.0,100.0,95.0
170162,Capsicum,2020-07-05,Kg,140.0,150.0,145.0
170163,Garlic Green,2020-07-05,Kg,90.0,100.0,95.0
170164,Coriander Green,2020-07-05,Kg,490.0,500.0,495.0
170165,Garlic Dry Chinese,2020-07-05,Kg,170.0,180.0,175.0
170166,Garlic Dry Nepali,2020-07-05,Kg,130.0,140.0,135.0
170167,Fish Fresh(Rahu),2020-07-05,KG,325.0,330.0,327.5
170168,Fish Fresh(Bachuwa),2020-07-05,KG,225.0,230.0,227.5
170169,Fish Fresh(Chhadi),2020-07-05,KG,215.0,220.0,217.5
170170,Fish Fresh(Mungari),2020-07-05,KG,225.0,230.0,227.5
170171,Tomato Small(Local),2020-07-06,Kg,15.0,20.0,17.5
170172,Tomato Small(Tunnel),2020-07-06,Kg,18.0,25.0,21.5
170173,Potato Red,2020-07-06,Kg,49.0,51.0,50.0
170174,Potato Red(Mude),2020-07-06,Kg,38.0,40.0,39.0
170175,Potato White,2020-07-06,Kg,42.0,45.0,43.5
170176,Onion Dry (Indian),2020-07-06,Kg,29.0,31.0,30.0
170177,Carrot(Local),2020-07-06,Kg,50.0,60.0,55.0
170178,Cabbage(Local),2020-07-06,Kg,15.0,20.0,17.5
170179,Cauli Local,2020-07-06,Kg,45.0,50.0,47.5
170180,Raddish White(Local),2020-07-06,Kg,15.0,20.0,17.5
170181,Raddish White(Hybrid),2020-07-06,Kg,15.0,20.0,17.5
170182,Brinjal Long,2020-07-06,Kg,40.0,50.0,45.0
170183,Cow pea(Long),2020-07-06,Kg,40.0,45.0,42.5
170184,French Bean(Local),2020-07-06,Kg,60.0,70.0,65.0
170185,French Bean(Hybrid),2020-07-06,Kg,60.0,70.0,65.0
170186,Soyabean Green,2020-07-06,Kg,55.0,60.0,57.5
170187,Bitter Gourd,2020-07-06,Kg,35.0,40.0,37.5
170188,Pointed Gourd(Local),2020-07-06,Kg,45.0,50.0,47.5
170189,Snake Gourd,2020-07-06,Kg,35.0,40.0,37.5
170190,Smooth Gourd,2020-07-06,Kg,50.0,60.0,55.0
170191,Sponge Gourd,2020-07-06,Kg,45.0,50.0,47.5
170192,Pumpkin,2020-07-06,Kg,25.0,30.0,27.5
170193,Okara,2020-07-06,Kg,50.0,60.0,55.0
170194,Brd Leaf Mustard,2020-07-06,Kg,60.0,70.0,65.0
170195,Spinach Leaf,2020-07-06,Kg,60.0,70.0,65.0
170196,Cress Leaf,2020-07-06,Kg,60.0,70.0,65.0
170197,Onion Green,2020-07-06,Kg,75.0,80.0,77.5
170198,Mushroom(Kanya),2020-07-06,Kg,190.0,200.0,195.0
170199,Mushroom(Button),2020-07-06,KG,390.0,400.0,395.0
170200,Asparagus,2020-07-06,Kg,250.0,260.0,255.0
170201,Neuro,2020-07-06,Kg,100.0,110.0,105.0
170202,Sugarbeet,2020-07-06,Kg,50.0,60.0,55.0
170203,Mint,2020-07-06,Kg,80.0,90.0,85.0
170204,Turnip A,2020-07-06,Kg,60.0,70.0,65.0
170205,Tamarind,2020-07-06,Kg,130.0,140.0,135.0
170206,Bamboo Shoot,2020-07-06,Kg,110.0,120.0,115.0
170207,Tofu,2020-07-06,Kg,90.0,100.0,95.0
170208,Gundruk,2020-07-06,Kg,290.0,300.0,295.0
170209,Apple(Jholey),2020-07-06,Kg,90.0,100.0,95.0
170210,Apple(Fuji),2020-07-06,KG,140.0,150.0,145.0
170211,Banana,2020-07-06,Doz,70.0,80.0,75.0
170212,Lime,2020-07-06,Kg,90.0,100.0,95.0
170213,Pomegranate,2020-07-06,Kg,140.0,150.0,145.0
170214,Mango(Maldah),2020-07-06,Kg,60.0,70.0,65.0
170215,Water Melon(Green),2020-07-06,Kg,30.0,35.0,32.5
170216,Cucumber(Local),2020-07-06,Kg,40.0,50.0,45.0
170217,Cucumber(Hybrid),2020-07-06,KG,10.0,15.0,12.5
170218,Jack Fruit,2020-07-06,Kg,30.0,35.0,32.5
170219,Papaya(Indian),2020-07-06,Kg,70.0,80.0,75.0
170220,Litchi(Local),2020-07-06,Kg,60.0,70.0,65.0
170221,Ginger,2020-07-06,Kg,130.0,140.0,135.0
170222,Chilli Dry,2020-07-06,Kg,290.0,300.0,295.0
170223,Chilli Green,2020-07-06,Kg,40.0,45.0,42.5
170224,Chilli Green(Bullet),2020-07-06,KG,35.0,40.0,37.5
170225,Chilli Green(Machhe),2020-07-06,KG,75.0,80.0,77.5
170226,Chilli Green(Akbare),2020-07-06,KG,90.0,100.0,95.0
170227,Capsicum,2020-07-06,Kg,140.0,150.0,145.0
170228,Garlic Green,2020-07-06,Kg,80.0,90.0,85.0
170229,Coriander Green,2020-07-06,Kg,490.0,500.0,495.0
170230,Garlic Dry Chinese,2020-07-06,Kg,170.0,180.0,175.0
170231,Garlic Dry Nepali,2020-07-06,Kg,130.0,140.0,135.0
170232,Fish Fresh(Rahu),2020-07-06,KG,325.0,330.0,327.5
170233,Fish Fresh(Bachuwa),2020-07-06,KG,225.0,230.0,227.5
170234,Fish Fresh(Chhadi),2020-07-06,KG,215.0,220.0,217.5
170235,Fish Fresh(Mungari),2020-07-06,KG,225.0,230.0,227.5
170236,Tomato Small(Local),2020-07-07,Kg,15.0,20.0,17.5
170237,Tomato Small(Tunnel),2020-07-07,Kg,18.0,25.0,21.5
170238,Potato Red,2020-07-07,Kg,49.0,51.0,50.0
170239,Potato Red(Mude),2020-07-07,Kg,39.0,51.0,45.0
170240,Potato White,2020-07-07,Kg,42.0,45.0,43.5
170241,Onion Dry (Indian),2020-07-07,Kg,30.0,32.0,31.0
170242,Carrot(Local),2020-07-07,Kg,50.0,60.0,55.0
170243,Cabbage(Local),2020-07-07,Kg,15.0,20.0,17.5
170244,Cauli Local,2020-07-07,Kg,45.0,50.0,47.5
170245,Raddish White(Local),2020-07-07,Kg,15.0,20.0,17.5
170246,Raddish White(Hybrid),2020-07-07,Kg,15.0,20.0,17.5
170247,Brinjal Long,2020-07-07,Kg,45.0,50.0,47.5
170248,Cow pea(Long),2020-07-07,Kg,35.0,40.0,37.5
170249,French Bean(Local),2020-07-07,Kg,55.0,60.0,57.5
170250,French Bean(Hybrid),2020-07-07,Kg,50.0,60.0,55.0
170251,Soyabean Green,2020-07-07,Kg,65.0,70.0,67.5
170252,Bitter Gourd,2020-07-07,Kg,35.0,40.0,37.5
170253,Bottle Gourd,2020-07-07,Kg,50.0,60.0,55.0
170254,Pointed Gourd(Local),2020-07-07,Kg,45.0,50.0,47.5
170255,Snake Gourd,2020-07-07,Kg,35.0,40.0,37.5
170256,Smooth Gourd,2020-07-07,Kg,50.0,60.0,55.0
170257,Sponge Gourd,2020-07-07,Kg,45.0,50.0,47.5
170258,Pumpkin,2020-07-07,Kg,25.0,30.0,27.5
170259,Okara,2020-07-07,Kg,45.0,50.0,47.5
170260,Christophine,2020-07-07,Kg,50.0,60.0,55.0
170261,Brd Leaf Mustard,2020-07-07,Kg,60.0,70.0,65.0
170262,Spinach Leaf,2020-07-07,Kg,60.0,70.0,65.0
170263,Cress Leaf,2020-07-07,Kg,60.0,70.0,65.0
170264,Onion Green,2020-07-07,Kg,75.0,80.0,77.5
170265,Mushroom(Kanya),2020-07-07,Kg,240.0,250.0,245.0
170266,Mushroom(Button),2020-07-07,KG,390.0,400.0,395.0
170267,Asparagus,2020-07-07,Kg,250.0,260.0,255.0
170268,Neuro,2020-07-07,Kg,120.0,130.0,125.0
170269,Sugarbeet,2020-07-07,Kg,50.0,60.0,55.0
170270,Mint,2020-07-07,Kg,80.0,90.0,85.0
170271,Turnip A,2020-07-07,Kg,60.0,70.0,65.0
170272,Tamarind,2020-07-07,Kg,130.0,140.0,135.0
170273,Bamboo Shoot,2020-07-07,Kg,110.0,120.0,115.0
170274,Tofu,2020-07-07,Kg,90.0,100.0,95.0
170275,Gundruk,2020-07-07,Kg,290.0,300.0,295.0
170276,Apple(Jholey),2020-07-07,Kg,90.0,100.0,95.0
170277,Apple(Fuji),2020-07-07,KG,140.0,150.0,145.0
170278,Banana,2020-07-07,Doz,70.0,80.0,75.0
170279,Lime,2020-07-07,Kg,140.0,150.0,145.0
170280,Pomegranate,2020-07-07,Kg,140.0,150.0,145.0
170281,Mango(Maldah),2020-07-07,Kg,70.0,80.0,75.0
170282,Water Melon(Green),2020-07-07,Kg,30.0,35.0,32.5
170283,Cucumber(Local),2020-07-07,Kg,40.0,45.0,42.5
170284,Cucumber(Hybrid),2020-07-07,KG,10.0,15.0,12.5
170285,Jack Fruit,2020-07-07,Kg,30.0,35.0,32.5
170286,Papaya(Indian),2020-07-07,Kg,70.0,80.0,75.0
170287,Litchi(Local),2020-07-07,Kg,60.0,70.0,65.0
170288,Ginger,2020-07-07,Kg,130.0,140.0,135.0
170289,Chilli Dry,2020-07-07,Kg,290.0,300.0,295.0
170290,Chilli Green,2020-07-07,Kg,35.0,40.0,37.5
170291,Chilli Green(Bullet),2020-07-07,KG,35.0,40.0,37.5
170292,Chilli Green(Machhe),2020-07-07,KG,75.0,80.0,77.5
170293,Chilli Green(Akbare),2020-07-07,KG,100.0,110.0,105.0
170294,Capsicum,2020-07-07,Kg,150.0,160.0,155.0
170295,Garlic Green,2020-07-07,Kg,80.0,90.0,85.0
170296,Coriander Green,2020-07-07,Kg,490.0,500.0,495.0
170297,Garlic Dry Chinese,2020-07-07,Kg,170.0,180.0,175.0
170298,Garlic Dry Nepali,2020-07-07,Kg,130.0,140.0,135.0
170299,Fish Fresh(Rahu),2020-07-07,KG,325.0,330.0,327.5
170300,Fish Fresh(Bachuwa),2020-07-07,KG,225.0,230.0,227.5
170301,Fish Fresh(Chhadi),2020-07-07,KG,215.0,220.0,217.5
170302,Fish Fresh(Mungari),2020-07-07,KG,225.0,230.0,227.5
170303,Tomato Small(Local),2020-07-08,Kg,15.0,20.0,17.5
170304,Tomato Small(Tunnel),2020-07-08,Kg,17.0,22.0,19.5
170305,Potato Red,2020-07-08,Kg,49.0,51.0,50.0
170306,Potato Red(Mude),2020-07-08,Kg,39.0,41.0,40.0
170307,Potato White,2020-07-08,Kg,42.0,45.0,43.5
170308,Onion Dry (Indian),2020-07-08,Kg,30.0,32.0,31.0
170309,Carrot(Local),2020-07-08,Kg,50.0,55.0,52.5
170310,Cabbage(Local),2020-07-08,Kg,15.0,20.0,17.5
170311,Cauli Local,2020-07-08,Kg,50.0,55.0,52.5
170312,Raddish White(Local),2020-07-08,Kg,15.0,20.0,17.5
170313,Raddish White(Hybrid),2020-07-08,Kg,20.0,25.0,22.5
170314,Brinjal Long,2020-07-08,Kg,45.0,50.0,47.5
170315,Cow pea(Long),2020-07-08,Kg,40.0,45.0,42.5
170316,French Bean(Local),2020-07-08,Kg,50.0,60.0,55.0
170317,French Bean(Hybrid),2020-07-08,Kg,50.0,60.0,55.0
170318,Soyabean Green,2020-07-08,Kg,60.0,70.0,65.0
170319,Bitter Gourd,2020-07-08,Kg,35.0,40.0,37.5
170320,Bottle Gourd,2020-07-08,Kg,50.0,60.0,55.0
170321,Pointed Gourd(Local),2020-07-08,Kg,45.0,50.0,47.5
170322,Snake Gourd,2020-07-08,Kg,35.0,40.0,37.5
170323,Smooth Gourd,2020-07-08,Kg,45.0,50.0,47.5
170324,Sponge Gourd,2020-07-08,Kg,45.0,50.0,47.5
170325,Pumpkin,2020-07-08,Kg,25.0,30.0,27.5
170326,Okara,2020-07-08,Kg,45.0,50.0,47.5
170327,Brd Leaf Mustard,2020-07-08,Kg,60.0,70.0,65.0
170328,Spinach Leaf,2020-07-08,Kg,60.0,70.0,65.0
170329,Cress Leaf,2020-07-08,Kg,60.0,70.0,65.0
170330,Onion Green,2020-07-08,Kg,75.0,80.0,77.5
170331,Mushroom(Kanya),2020-07-08,Kg,250.0,260.0,255.0
170332,Mushroom(Button),2020-07-08,KG,390.0,400.0,395.0
170333,Asparagus,2020-07-08,Kg,250.0,260.0,255.0
170334,Neuro,2020-07-08,Kg,110.0,120.0,115.0
170335,Sugarbeet,2020-07-08,Kg,50.0,60.0,55.0
170336,Mint,2020-07-08,Kg,80.0,90.0,85.0
170337,Turnip A,2020-07-08,Kg,75.0,80.0,77.5
170338,Tamarind,2020-07-08,Kg,130.0,140.0,135.0
170339,Bamboo Shoot,2020-07-08,Kg,110.0,120.0,115.0
170340,Tofu,2020-07-08,Kg,90.0,100.0,95.0
170341,Gundruk,2020-07-08,Kg,290.0,300.0,295.0
170342,Apple(Jholey),2020-07-08,Kg,90.0,100.0,95.0
170343,Apple(Fuji),2020-07-08,KG,140.0,150.0,145.0
170344,Banana,2020-07-08,Doz,70.0,80.0,75.0
170345,Lime,2020-07-08,Kg,110.0,120.0,115.0
170346,Pomegranate,2020-07-08,Kg,140.0,150.0,145.0
170347,Mango(Maldah),2020-07-08,Kg,60.0,70.0,65.0
170348,Water Melon(Green),2020-07-08,Kg,30.0,35.0,32.5
170349,Cucumber(Local),2020-07-08,Kg,35.0,40.0,37.5
170350,Cucumber(Hybrid),2020-07-08,KG,10.0,15.0,12.5
170351,Jack Fruit,2020-07-08,Kg,30.0,35.0,32.5
170352,Papaya(Indian),2020-07-08,Kg,70.0,80.0,75.0
170353,Ginger,2020-07-08,Kg,130.0,140.0,135.0
170354,Chilli Dry,2020-07-08,Kg,290.0,300.0,295.0
170355,Chilli Green,2020-07-08,Kg,35.0,40.0,37.5
170356,Chilli Green(Bullet),2020-07-08,KG,35.0,40.0,37.5
170357,Chilli Green(Machhe),2020-07-08,KG,90.0,100.0,95.0
170358,Chilli Green(Akbare),2020-07-08,KG,120.0,130.0,125.0
170359,Capsicum,2020-07-08,Kg,140.0,150.0,145.0
170360,Garlic Green,2020-07-08,Kg,90.0,100.0,95.0
170361,Coriander Green,2020-07-08,Kg,490.0,500.0,495.0
170362,Garlic Dry Chinese,2020-07-08,Kg,170.0,180.0,175.0
170363,Garlic Dry Nepali,2020-07-08,Kg,130.0,140.0,135.0
170364,Fish Fresh(Rahu),2020-07-08,KG,325.0,330.0,327.5
170365,Fish Fresh(Bachuwa),2020-07-08,KG,225.0,230.0,227.5
170366,Fish Fresh(Chhadi),2020-07-08,KG,215.0,220.0,217.5
170367,Fish Fresh(Mungari),2020-07-08,KG,225.0,230.0,227.5
170368,Tomato Small(Local),2020-07-09,Kg,12.0,18.0,15.0
170369,Tomato Small(Tunnel),2020-07-09,Kg,16.0,22.0,19.0
170370,Potato Red,2020-07-09,Kg,49.0,51.0,50.0
170371,Potato Red(Mude),2020-07-09,Kg,39.0,41.0,40.0
170372,Potato White,2020-07-09,Kg,43.0,45.0,44.0
170373,Onion Dry (Indian),2020-07-09,Kg,30.0,32.0,31.0
170374,Carrot(Local),2020-07-09,Kg,50.0,55.0,52.5
170375,Cabbage(Local),2020-07-09,Kg,15.0,20.0,17.5
170376,Cauli Local,2020-07-09,Kg,75.0,80.0,77.5
170377,Raddish White(Local),2020-07-09,Kg,20.0,25.0,22.5
170378,Raddish White(Hybrid),2020-07-09,Kg,20.0,25.0,22.5
170379,Brinjal Long,2020-07-09,Kg,45.0,50.0,47.5
170380,Cow pea(Long),2020-07-09,Kg,35.0,40.0,37.5
170381,French Bean(Local),2020-07-09,Kg,50.0,60.0,55.0
170382,French Bean(Hybrid),2020-07-09,Kg,50.0,60.0,55.0
170383,Soyabean Green,2020-07-09,Kg,60.0,70.0,65.0
170384,Bitter Gourd,2020-07-09,Kg,35.0,40.0,37.5
170385,Pointed Gourd(Local),2020-07-09,Kg,50.0,60.0,55.0
170386,Snake Gourd,2020-07-09,Kg,35.0,40.0,37.5
170387,Smooth Gourd,2020-07-09,Kg,45.0,50.0,47.5
170388,Sponge Gourd,2020-07-09,Kg,45.0,50.0,47.5
170389,Pumpkin,2020-07-09,Kg,25.0,30.0,27.5
170390,Okara,2020-07-09,Kg,45.0,50.0,47.5
170391,Brd Leaf Mustard,2020-07-09,Kg,60.0,70.0,65.0
170392,Spinach Leaf,2020-07-09,Kg,60.0,70.0,65.0
170393,Cress Leaf,2020-07-09,Kg,60.0,70.0,65.0
170394,Onion Green,2020-07-09,Kg,75.0,80.0,77.5
170395,Mushroom(Kanya),2020-07-09,Kg,240.0,250.0,245.0
170396,Mushroom(Button),2020-07-09,KG,390.0,400.0,395.0
170397,Asparagus,2020-07-09,Kg,250.0,260.0,255.0
170398,Neuro,2020-07-09,Kg,110.0,120.0,115.0
170399,Mint,2020-07-09,Kg,80.0,90.0,85.0
170400,Turnip A,2020-07-09,Kg,60.0,70.0,65.0
170401,Tamarind,2020-07-09,Kg,130.0,140.0,135.0
170402,Bamboo Shoot,2020-07-09,Kg,110.0,120.0,115.0
170403,Tofu,2020-07-09,Kg,90.0,100.0,95.0
170404,Gundruk,2020-07-09,Kg,290.0,300.0,295.0
170405,Apple(Jholey),2020-07-09,Kg,90.0,100.0,95.0
170406,Apple(Fuji),2020-07-09,KG,140.0,150.0,145.0
170407,Banana,2020-07-09,Doz,70.0,80.0,75.0
170408,Lime,2020-07-09,Kg,90.0,100.0,95.0
170409,Pomegranate,2020-07-09,Kg,140.0,150.0,145.0
170410,Mango(Maldah),2020-07-09,Kg,60.0,70.0,65.0
170411,Water Melon(Green),2020-07-09,Kg,30.0,35.0,32.5
170412,Cucumber(Local),2020-07-09,Kg,30.0,40.0,35.0
170413,Cucumber(Hybrid),2020-07-09,KG,10.0,15.0,12.5
170414,Jack Fruit,2020-07-09,Kg,30.0,35.0,32.5
170415,Papaya(Indian),2020-07-09,Kg,70.0,80.0,75.0
170416,Litchi(Local),2020-07-09,Kg,70.0,80.0,75.0
170417,Ginger,2020-07-09,Kg,130.0,140.0,135.0
170418,Chilli Dry,2020-07-09,Kg,290.0,300.0,295.0
170419,Chilli Green,2020-07-09,Kg,35.0,40.0,37.5
170420,Chilli Green(Bullet),2020-07-09,KG,35.0,40.0,37.5
170421,Chilli Green(Machhe),2020-07-09,KG,80.0,90.0,85.0
170422,Chilli Green(Akbare),2020-07-09,KG,120.0,130.0,125.0
170423,Capsicum,2020-07-09,Kg,100.0,110.0,105.0
170424,Garlic Green,2020-07-09,Kg,80.0,90.0,85.0
170425,Coriander Green,2020-07-09,Kg,490.0,500.0,495.0
170426,Garlic Dry Chinese,2020-07-09,Kg,170.0,180.0,175.0
170427,Garlic Dry Nepali,2020-07-09,Kg,130.0,140.0,135.0
170428,Fish Fresh(Rahu),2020-07-09,KG,325.0,330.0,327.5
170429,Fish Fresh(Bachuwa),2020-07-09,KG,225.0,330.0,277.5
170430,Fish Fresh(Chhadi),2020-07-09,KG,215.0,220.0,217.5
170431,Fish Fresh(Mungari),2020-07-09,KG,225.0,230.0,227.5
170432,Tomato Small(Local),2020-07-10,Kg,12.0,18.0,15.0
170433,Tomato Small(Tunnel),2020-07-10,Kg,16.0,22.0,19.0
170434,Potato Red,2020-07-10,Kg,49.0,51.0,50.0
170435,Potato Red(Mude),2020-07-10,Kg,39.0,41.0,40.0
170436,Potato White,2020-07-10,Kg,42.0,45.0,43.5
170437,Onion Dry (Indian),2020-07-10,Kg,30.0,32.0,31.0
170438,Carrot(Local),2020-07-10,Kg,50.0,55.0,52.5
170439,Cabbage(Local),2020-07-10,Kg,15.0,20.0,17.5
170440,Cauli Local,2020-07-10,Kg,75.0,80.0,77.5
170441,Raddish White(Local),2020-07-10,Kg,15.0,20.0,17.5
170442,Raddish White(Hybrid),2020-07-10,Kg,20.0,25.0,22.5
170443,Brinjal Long,2020-07-10,Kg,45.0,50.0,47.5
170444,Cow pea(Long),2020-07-10,Kg,35.0,40.0,37.5
170445,French Bean(Local),2020-07-10,Kg,60.0,65.0,62.5
170446,French Bean(Hybrid),2020-07-10,Kg,60.0,65.0,62.5
170447,Soyabean Green,2020-07-10,Kg,60.0,65.0,62.5
170448,Bitter Gourd,2020-07-10,Kg,35.0,40.0,37.5
170449,Pointed Gourd(Local),2020-07-10,Kg,50.0,60.0,55.0
170450,Snake Gourd,2020-07-10,Kg,30.0,35.0,32.5
170451,Smooth Gourd,2020-07-10,Kg,60.0,70.0,65.0
170452,Sponge Gourd,2020-07-10,Kg,45.0,50.0,47.5
170453,Pumpkin,2020-07-10,Kg,25.0,30.0,27.5
170454,Okara,2020-07-10,Kg,40.0,50.0,45.0
170455,Brd Leaf Mustard,2020-07-10,Kg,60.0,70.0,65.0
170456,Spinach Leaf,2020-07-10,Kg,60.0,70.0,65.0
170457,Cress Leaf,2020-07-10,Kg,60.0,70.0,65.0
170458,Onion Green,2020-07-10,Kg,75.0,80.0,77.5
170459,Mushroom(Kanya),2020-07-10,Kg,240.0,250.0,245.0
170460,Mushroom(Button),2020-07-10,KG,390.0,400.0,395.0
170461,Asparagus,2020-07-10,Kg,240.0,250.0,245.0
170462,Neuro,2020-07-10,Kg,110.0,120.0,115.0
170463,Sugarbeet,2020-07-10,Kg,50.0,60.0,55.0
170464,Mint,2020-07-10,Kg,80.0,90.0,85.0
170465,Turnip A,2020-07-10,Kg,60.0,70.0,65.0
170466,Tamarind,2020-07-10,Kg,130.0,140.0,135.0
170467,Bamboo Shoot,2020-07-10,Kg,110.0,120.0,115.0
170468,Tofu,2020-07-10,Kg,90.0,100.0,95.0
170469,Gundruk,2020-07-10,Kg,290.0,300.0,295.0
170470,Apple(Jholey),2020-07-10,Kg,90.0,100.0,95.0
170471,Apple(Fuji),2020-07-10,KG,140.0,150.0,145.0
170472,Banana,2020-07-10,Doz,70.0,80.0,75.0
170473,Lime,2020-07-10,Kg,90.0,100.0,95.0
170474,Pomegranate,2020-07-10,Kg,140.0,150.0,145.0
170475,Mango(Maldah),2020-07-10,Kg,60.0,70.0,65.0
170476,Water Melon(Green),2020-07-10,Kg,30.0,35.0,32.5
170477,Cucumber(Local),2020-07-10,Kg,35.0,40.0,37.5
170478,Cucumber(Hybrid),2020-07-10,KG,10.0,15.0,12.5
170479,Jack Fruit,2020-07-10,Kg,30.0,35.0,32.5
170480,Papaya(Indian),2020-07-10,Kg,70.0,80.0,75.0
170481,Litchi(Local),2020-07-10,Kg,70.0,80.0,75.0
170482,Ginger,2020-07-10,Kg,130.0,140.0,135.0
170483,Chilli Dry,2020-07-10,Kg,290.0,300.0,295.0
170484,Chilli Green,2020-07-10,Kg,35.0,40.0,37.5
170485,Chilli Green(Bullet),2020-07-10,KG,35.0,40.0,37.5
170486,Chilli Green(Machhe),2020-07-10,KG,75.0,80.0,77.5
170487,Chilli Green(Akbare),2020-07-10,KG,120.0,130.0,125.0
170488,Capsicum,2020-07-10,Kg,90.0,100.0,95.0
170489,Garlic Green,2020-07-10,Kg,90.0,100.0,95.0
170490,Coriander Green,2020-07-10,Kg,450.0,460.0,455.0
170491,Garlic Dry Chinese,2020-07-10,Kg,170.0,180.0,175.0
170492,Garlic Dry Nepali,2020-07-10,Kg,130.0,140.0,135.0
170493,Fish Fresh(Rahu),2020-07-10,KG,325.0,330.0,327.5
170494,Fish Fresh(Bachuwa),2020-07-10,KG,225.0,230.0,227.5
170495,Fish Fresh(Chhadi),2020-07-10,KG,215.0,220.0,217.5
170496,Fish Fresh(Mungari),2020-07-10,KG,225.0,230.0,227.5
170497,Tomato Small(Local),2020-07-11,Kg,10.0,15.0,12.5
170498,Tomato Small(Tunnel),2020-07-11,Kg,15.0,20.0,17.5
170499,Potato Red,2020-07-11,Kg,49.0,51.0,50.0
170500,Potato Red(Mude),2020-07-11,Kg,39.0,41.0,40.0
170501,Onion Dry (Indian),2020-07-11,Kg,30.0,32.0,31.0
170502,Carrot(Local),2020-07-11,Kg,50.0,55.0,52.5
170503,Cabbage(Local),2020-07-11,Kg,15.0,20.0,17.5
170504,Cauli Local,2020-07-11,Kg,95.0,100.0,97.5
170505,Raddish White(Local),2020-07-11,Kg,40.0,45.0,42.5
170506,Raddish White(Hybrid),2020-07-11,Kg,40.0,45.0,42.5
170507,Brinjal Long,2020-07-11,Kg,45.0,50.0,47.5
170508,Cow pea(Long),2020-07-11,Kg,30.0,35.0,32.5
170509,French Bean(Local),2020-07-11,Kg,45.0,50.0,47.5
170510,French Bean(Hybrid),2020-07-11,Kg,50.0,60.0,55.0
170511,Soyabean Green,2020-07-11,Kg,65.0,70.0,67.5
170512,Bitter Gourd,2020-07-11,Kg,25.0,30.0,27.5
170513,Bottle Gourd,2020-07-11,Kg,45.0,50.0,47.5
170514,Pointed Gourd(Local),2020-07-11,Kg,50.0,60.0,55.0
170515,Snake Gourd,2020-07-11,Kg,30.0,35.0,32.5
170516,Smooth Gourd,2020-07-11,Kg,40.0,50.0,45.0
170517,Sponge Gourd,2020-07-11,Kg,45.0,50.0,47.5
170518,Pumpkin,2020-07-11,Kg,25.0,30.0,27.5
170519,Okara,2020-07-11,Kg,40.0,45.0,42.5
170520,Brd Leaf Mustard,2020-07-11,Kg,60.0,70.0,65.0
170521,Spinach Leaf,2020-07-11,Kg,60.0,70.0,65.0
170522,Cress Leaf,2020-07-11,Kg,60.0,70.0,65.0
170523,Onion Green,2020-07-11,Kg,75.0,80.0,77.5
170524,Mushroom(Kanya),2020-07-11,Kg,240.0,250.0,245.0
170525,Mushroom(Button),2020-07-11,KG,390.0,400.0,395.0
170526,Asparagus,2020-07-11,Kg,250.0,260.0,255.0
170527,Neuro,2020-07-11,Kg,120.0,130.0,125.0
170528,Mint,2020-07-11,Kg,80.0,90.0,85.0
170529,Turnip A,2020-07-11,Kg,60.0,70.0,65.0
170530,Tamarind,2020-07-11,Kg,130.0,140.0,135.0
170531,Bamboo Shoot,2020-07-11,Kg,110.0,120.0,115.0
170532,Tofu,2020-07-11,Kg,90.0,100.0,95.0
170533,Gundruk,2020-07-11,Kg,290.0,300.0,295.0
170534,Apple(Jholey),2020-07-11,Kg,90.0,100.0,95.0
170535,Apple(Fuji),2020-07-11,KG,140.0,150.0,145.0
170536,Banana,2020-07-11,Doz,70.0,80.0,75.0
170537,Lime,2020-07-11,Kg,90.0,100.0,95.0
170538,Pomegranate,2020-07-11,Kg,140.0,150.0,145.0
170539,Mango(Maldah),2020-07-11,Kg,60.0,70.0,65.0
170540,Water Melon(Green),2020-07-11,Kg,30.0,35.0,32.5
170541,Papaya(Indian),2020-07-11,Kg,70.0,80.0,75.0
170542,Litchi(Local),2020-07-11,Kg,70.0,80.0,75.0
170543,Ginger,2020-07-11,Kg,130.0,140.0,135.0
170544,Chilli Dry,2020-07-11,Kg,290.0,300.0,295.0
170545,Chilli Green,2020-07-11,Kg,35.0,40.0,37.5
170546,Chilli Green(Bullet),2020-07-11,KG,35.0,40.0,37.5
170547,Chilli Green(Machhe),2020-07-11,KG,80.0,90.0,85.0
170548,Chilli Green(Akbare),2020-07-11,KG,120.0,130.0,125.0
